name,price,rating,url,Processor,Processor_Gen,RAM,RAM_Type,Operating_System,SSD,Display_Size,Warranty,Graphics,Other_Specs,Description
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,114990,4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMECoottManZQuaGV5wwTWD-sBMaPYk766nwLiBt-PWtSGH3Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
ASUS Expertbook P1 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71042W...,62990,3.8,https://www.flipkart.com/asus-expertbook-p1-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71042ws-thin-light-laptop/p/itmaaf79b8a24f17?pid=COMH8Z2QK37PNMFZ&lid=LSTCOMH8Z2QK37PNMFZYXNPS4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH8Z2QK37PNMFZ.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i7,Not Specified,16,DDR5,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,"['Microsoft Office Home 2024, Microsoft 365 Basic']","Intel Core i7, 16 GB DDR5, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Microsoft Office Home 2024, Microsoft 365 Basic"
Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73...,70990,4.1,https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-sfg14-73t-70n9-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UFKEB5PP4&lid=LSTCOMGZH2UFKEB5PP4ZOS4QG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMGZH2UFKEB5PP4.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,1 TB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Core Ultra 7 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 1 TB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Core Ultra 7 Processor"
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,52990,4.3,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMGYSFG4WHPVAVZ.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,2 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 2 Year Onsite Warranty"
Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,43490,4.2,https://www.flipkart.com/infinix-y4-max-series-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmd28733993c713?pid=COMGWWBRSAFMWR3W&lid=LSTCOMGWWBRSAFMWR3WKB4J37&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMGWWBRSAFMWR3W.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,LPDDR4X,Windows 11 Operating System,512 GB SSD,40.64,1 Year Onsite Warranty,Integrated,['NA'],"Intel Core i5, 16 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 40.64 cm Display, 1 Year Onsite Warranty, NA"
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,44990,4.3,https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEC8zMT5M0DyVTqLAXAef1A6dTwGRIrJDV-OYTTrkAVPceo15S0a61Wzzbg3qNOknKY%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,DDR4,64 bit Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 8 GB DDR4, 64 bit Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490,3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEAVpWBv7rD5bxMvFGchnThJq9flT_kekEbUHKAtEyEXNw%3D%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Dual Core Processor (11th Gen)', 'WPS Office, Operating System Software']","8 GB DDR4, 64 bit Windows 11 Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Dual Core Processor (11th Gen), WPS Office, Operating System Software"
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,87990,4.2,https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-155h-16-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3G969EWNAHYG&lid=LSTCOMH3G969EWNAHYGM4NHIP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH3G969EWNAHYG.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,1 TB SSD,35.56,1 Year Carry-in Warranty,Integrated,['Intel Core Ultra 7 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 1 TB SSD, 35.56 cm Display, 1 Year Carry-in Warranty, Intel Core Ultra 7 Processor"
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",45990,4.2,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj540ws-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMHYG8ZSP9DC2GZ&lid=LSTCOMHYG8ZSP9DC2GZECEZQA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMHYG8ZSP9DC2GZ.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,17990,3.8,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4RHDRWI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH7NCZY2QDJ5Z4.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Home Operating System,512 GB SSD,29.46,1 Year Warranty,Integrated,['Intel Celeron Dual Core Processor'],"8 GB DDR4, 64 bit Windows 11 Home Operating System, 512 GB SSD, 29.46 cm Display, 1 Year Warranty, Intel Celeron Dual Core Processor"
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,75900,4.5,https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3FFPG5KG2XZJ&lid=LSTCOMH3FFPG5KG2XZJUG3D93&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH3FFPG5KG2XZJ.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,35.56,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
DELL 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,35990,3.3,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm99bfac135815b?pid=COMH8EPFESDFEHTG&lid=LSTCOMH8EPFESDFEHTGTIIZFZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEDIb30WMzwGuJqTQ3inLtcvJ2WdiXjNtwyF96gNGBlVewaKg8hQxVtMHqLTdaqeDbc%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,"['My Dell (Dell Power Manager,Dell Support Assist)', '1 Year Onsite Hardware Service']","Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, My Dell (Dell Power Manager,Dell Support Assist), 1 Year Onsite Hardware Service"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,32990,4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEBGF4O1smirPcdZi41AXEbh38GXdIYrRP1bBIRMPWm9hvcUmN_6PwCReg_VTM4VLxo%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1 Yr. Onsite + 1 Yr. Accidental Damage Protection'],"Intel Core i3, 8 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Yr. Onsite + 1 Yr. Accidental Damage Protection"
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) A325-42 Thin an...,38990,4,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH397XPF4Z3BMX.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 7, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,57990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH3G96J7CE6ZPH.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,45490,4.2,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEDpwfbZ-8e7apIW2dkxGJpsKjHvNXZESybo88h45TZWAeI7uWi7bi3WLqk6JF-UYDE%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,8,LPDDR5,Windows 11 Operating System,512 GB SSD,35.56,Not Specified,Integrated,['1 Yr. Onsite'],"Intel Core i5, 8 GB LPDDR5, Windows 11 Operating System, 512 GB SSD, 35.56 cm Display, 1 Yr. Onsite"
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 82XM00QD...,39990,N/A,https://www.flipkart.com/lenovo-ideapad-slim-3-15abr8-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-82xm00qdin-thin-light-laptop/p/itm1728625e47c8e?pid=COMHA9FKHGD4RUXN&lid=LSTCOMHA9FKHGD4RUXNUFPI1N&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_koA7z_6omy65DZcY-phnqStHPnvqB1QmtedBthlZMEDW-unln3fwArEpnm05IP56fMaHyZuBH_bU-GL6fMxUSSqhaHrzSI4OjvZa1DRoeKc%3D&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,AMD Ryzen 5,Not Specified,16,DDR4,Windows 11 Home Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,['Office Home 2024'],"AMD Ryzen 5, 16 GB DDR4, Windows 11 Home Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty, Office Home 2024"
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,48990,4.3,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMGXNZGJV3MEMWM.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,Not Specified,Integrated,['1 Year Onsite warranty'],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite warranty"
Acer Aspire 3 Intel Core i3 13th Gen - (8 GB/256 GB SSD/Windows 11 Home) A324-53 Thin and Light Laptop,28990,4.2,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-8-gb-256-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm58dc5baf51a9f?pid=COMH7NCZGUEHXDEN&lid=LSTCOMH7NCZGUEHXDENGYNLZA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=fe74b171-e750-4171-8b37-e1bbab28b8c9.COMH7NCZGUEHXDEN.SEARCH&ppt=None&ppn=None&ssid=1a2im4ss000000001746435899655&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,DDR4,64 bit Windows 11 Home Operating System,256 GB SSD,35.56,1 Year Warranty,Integrated,[],"Intel Core i3, 8 GB DDR4, 64 bit Windows 11 Home Operating System, 256 GB SSD, 35.56 cm Display, 1 Year Warranty"
Acer Aspire 3 Backlit AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 ...,34990,4.1,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=e8f0ce6c-6873-4c0b-a16f-64f00ad92d81.COMH397XW36HUXB8.SEARCH&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,AMD Ryzen 5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Carry-in Warranty,Integrated,[],"AMD Ryzen 5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Carry-in Warranty"
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,67990,4.3,https://www.flipkart.com/acer-nitro-v-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7Z8V7AGTAD&lid=LSTCOMGZN7Z8V7AGTADFE4NXV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=e8f0ce6c-6873-4c0b-a16f-64f00ad92d81.COMGZN7Z8V7AGTAD.SEARCH&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,AMD Ryzen 7,Not Specified,16,DDR5,Windows 11 Operating System,512 GB SSD,39.62,1 Year International Travelers Warranty (ITW),Integrated,[],"AMD Ryzen 7, 16 GB DDR5, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year International Travelers Warranty (ITW)"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,114990,4.9,https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_zMMDeSBY9Fu9ManKA4OH6nFOpOUK_tZ5-GZGlUNXnReO0mZ3ot4b2qyEPheELmJOLyoUczUHBTCLUCyjgulNafUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,16,LPDDR5X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,['Intel Core Ultra 5 Processor'],"16 GB LPDDR5X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty, Intel Core Ultra 5 Processor"
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,16490,3.7,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_zMMDeSBY9Fu9ManKA4OH6nFOpOUK_tZ5-GZGlUNXnRcGBcYY9429CfFT4yoJI5ALy4DAQAX09tRuQ9ORFpU1TQ%3D%3D&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,Unknown,Not Specified,8,DDR4,64 bit Windows 11 Operating System,256 GB SSD,35.81,1 Year Onsite Warranty,Integrated,"['Intel Celeron Dual Core Processor (11th Gen)', 'WPS Office, Operating System Software']","8 GB DDR4, 64 bit Windows 11 Operating System, 256 GB SSD, 35.81 cm Display, 1 Year Onsite Warranty, Intel Celeron Dual Core Processor (11th Gen), WPS Office, Operating System Software"
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,60990,4.3,https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96MYGWSGTF&lid=LSTCOMH3G96MYGWSGTFGZ7TLO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=e8f0ce6c-6873-4c0b-a16f-64f00ad92d81.COMH3G96MYGWSGTF.SEARCH&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,Intel Core i5,Not Specified,16,DDR4,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i5, 16 GB DDR4, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,36990,4.5,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg4in-thin-light-laptop/p/itm1ad811a174c21?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=e8f0ce6c-6873-4c0b-a16f-64f00ad92d81.COMH4Y6KKRC9YSWE.SEARCH&ppt=None&ppn=None&ssid=m9l83epg8g0000001746435911947&qH=c06ea84a1e3dc3c6,Intel Core i3,Not Specified,8,LPDDR4X,Windows 11 Operating System,512 GB SSD,39.62,1 Year Onsite Warranty,Integrated,[],"Intel Core i3, 8 GB LPDDR4X, Windows 11 Operating System, 512 GB SSD, 39.62 cm Display, 1 Year Onsite Warranty"
